catalog,schema,table,column_name,data_type,comment
fc_entdata_gold,cdm_dim,dim_allegro_vendor,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_allegro_vendor,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_allegro_vendor,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_allegro_vendor,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_calendar,date_key,int,null
fc_entdata_gold,cdm_dim,dim_calendar,date,timestamp,null
fc_entdata_gold,cdm_dim,dim_calendar,full_date_uk,string,null
fc_entdata_gold,cdm_dim,dim_calendar,full_date_usa,string,null
fc_entdata_gold,cdm_dim,dim_calendar,day_of_month,string,null
fc_entdata_gold,cdm_dim,dim_calendar,day_suffix,string,null
fc_entdata_gold,cdm_dim,dim_calendar,day_nm,string,null
fc_entdata_gold,cdm_dim,dim_calendar,day_of_week_usa,string,null
fc_entdata_gold,cdm_dim,dim_calendar,day_of_week_uk,string,null
fc_entdata_gold,cdm_dim,dim_calendar,day_of_week_in_month,string,null
fc_entdata_gold,cdm_dim,dim_calendar,day_of_week_in_year,string,null
fc_entdata_gold,cdm_dim,dim_calendar,day_of_quarter,string,null
fc_entdata_gold,cdm_dim,dim_calendar,day_of_year,string,null
fc_entdata_gold,cdm_dim,dim_calendar,week_of_month,string,null
fc_entdata_gold,cdm_dim,dim_calendar,week_of_quarter,string,null
fc_entdata_gold,cdm_dim,dim_calendar,week_of_year,string,null
fc_entdata_gold,cdm_dim,dim_calendar,month,string,null
fc_entdata_gold,cdm_dim,dim_calendar,month_nm,string,null
fc_entdata_gold,cdm_dim,dim_calendar,month_of_quarter,string,null
fc_entdata_gold,cdm_dim,dim_calendar,quarter,string,null
fc_entdata_gold,cdm_dim,dim_calendar,quarter_nm,string,null
fc_entdata_gold,cdm_dim,dim_calendar,year,string,null
fc_entdata_gold,cdm_dim,dim_calendar,year_nm,string,null
fc_entdata_gold,cdm_dim,dim_calendar,month_year,string,null
fc_entdata_gold,cdm_dim,dim_calendar,mmyyyy,string,null
fc_entdata_gold,cdm_dim,dim_calendar,first_day_of_month,date,null
fc_entdata_gold,cdm_dim,dim_calendar,last_day_of_month,date,null
fc_entdata_gold,cdm_dim,dim_calendar,first_day_of_quarter,date,null
fc_entdata_gold,cdm_dim,dim_calendar,last_day_of_quarter,date,null
fc_entdata_gold,cdm_dim,dim_calendar,first_day_of_year,date,null
fc_entdata_gold,cdm_dim,dim_calendar,last_day_of_year,date,null
fc_entdata_gold,cdm_dim,dim_calendar,is_holiday_usa,boolean,null
fc_entdata_gold,cdm_dim,dim_calendar,is_weekday,boolean,null
fc_entdata_gold,cdm_dim,dim_calendar,holiday_usa,string,null
fc_entdata_gold,cdm_dim,dim_calendar,is_holiday_uk,boolean,null
fc_entdata_gold,cdm_dim,dim_calendar,holiday_uk,string,null
fc_entdata_gold,cdm_dim,dim_calendar,business_year,int,null
fc_entdata_gold,cdm_dim,dim_calendar,business_quarter,string,null
fc_entdata_gold,cdm_dim,dim_calendar,business_month,timestamp,null
fc_entdata_gold,cdm_dim,dim_calendar,business_month_label,string,null
fc_entdata_gold,cdm_dim,dim_calendar,business_week,timestamp,null
fc_entdata_gold,cdm_dim,dim_calendar,business_week_label,string,null
fc_entdata_gold,cdm_dim,dim_calendar,same_day_ly,timestamp,null
fc_entdata_gold,cdm_dim,dim_calendar,first_day_ly,timestamp,null
fc_entdata_gold,cdm_dim,dim_calendar,data_src_key,int,null
fc_entdata_gold,cdm_dim,dim_calendar,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_calendar,created_by,string,null
fc_entdata_gold,cdm_dim,dim_calendar,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_calendar,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_calendar,Table,dim_calendar,
fc_entdata_gold,cdm_dim,dim_calendar,Created Time,Tue Apr 22 17:27:10 UTC 2025,
fc_entdata_gold,cdm_dim,dim_calendar,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_calendar,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_calendar,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_calendar,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_calendar,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_calendar,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_key,bigint,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_no,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_nm,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_1_cd,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_2_cd,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_3_cd,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_4_cd,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_5_cd,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_6_cd,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_1_desc,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_2_desc,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_3_desc,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_4_desc,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_5_desc,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,account_cat_6_desc,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,loadtime,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,start_date,date,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,end_date,date,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,is_current,int,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,data_src_key,int,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,created_by,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,is_referred,boolean,null
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,Table,dim_chart_of_accounts,
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,Created Time,Tue Sep 23 19:15:50 UTC 2025,
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_chart_of_accounts,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_customer,cust_key,string,null
fc_entdata_gold,cdm_dim,dim_customer,full_nm_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,first_nm_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,last_nm_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,email_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,phn_num_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,address_line1_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,address_line2_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,city_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,state_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,cntry_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,postal_cd_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,personal_id_type_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,personal_id_val_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,id_expiration_date_nil_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,birth_date_nil_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,date_of_birth_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,date_of_birth_key_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,driver_id_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,tender_info_customer_id_personal_id_val_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,entry_method_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,entry_method_val_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,id_issuing_authority_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,cashier_bypassed_flag_val_encrypted,string,null
fc_entdata_gold,cdm_dim,dim_customer,eff_start_date,date,null
fc_entdata_gold,cdm_dim,dim_customer,eff_end_date,date,null
fc_entdata_gold,cdm_dim,dim_customer,is_current,boolean,null
fc_entdata_gold,cdm_dim,dim_customer,ingest_time_stamp,timestamp,null
fc_entdata_gold,cdm_dim,dim_customer,data_src_key,int,null
fc_entdata_gold,cdm_dim,dim_customer,checksum,string,null
fc_entdata_gold,cdm_dim,dim_customer,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_customer,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_customer,created_by,string,null
fc_entdata_gold,cdm_dim,dim_customer,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_customer,is_referred,string,null
fc_entdata_gold,cdm_dim,dim_customer,scd_flag,string,null
fc_entdata_gold,cdm_dim,dim_customer,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_customer,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_customer,Table,dim_customer,
fc_entdata_gold,cdm_dim,dim_customer,Created Time,Tue Apr 22 17:27:10 UTC 2025,
fc_entdata_gold,cdm_dim,dim_customer,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_customer,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_customer,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_customer,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_customer,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_customer,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_data_id_rw,RWDataID_key,bigint,null
fc_entdata_gold,cdm_dim,dim_data_id_rw,RWDataID_Src_DataID_key,int,null
fc_entdata_gold,cdm_dim,dim_data_id_rw,RWDataID_Desc,string,null
fc_entdata_gold,cdm_dim,dim_data_id_rw,loadtime,timestamp,null
fc_entdata_gold,cdm_dim,dim_data_id_rw,start_date,date,null
fc_entdata_gold,cdm_dim,dim_data_id_rw,end_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_data_id_rw,is_current,int,null
fc_entdata_gold,cdm_dim,dim_data_id_rw,created_by,string,null
fc_entdata_gold,cdm_dim,dim_data_id_rw,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_data_id_rw,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_data_id_rw,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_data_id_rw,Table,dim_data_id_rw,
fc_entdata_gold,cdm_dim,dim_data_id_rw,Created Time,Tue Sep 23 19:15:50 UTC 2025,
fc_entdata_gold,cdm_dim,dim_data_id_rw,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_data_id_rw,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_data_id_rw,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_data_id_rw,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_data_id_rw,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_data_id_rw,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_data_source,data_src_key,bigint,null
fc_entdata_gold,cdm_dim,dim_data_source,data_src_short_nm,string,null
fc_entdata_gold,cdm_dim,dim_data_source,data_src_full_nm,string,null
fc_entdata_gold,cdm_dim,dim_data_source,data_src_status,string,null
fc_entdata_gold,cdm_dim,dim_data_source,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_data_source,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_data_source,created_by,string,null
fc_entdata_gold,cdm_dim,dim_data_source,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_data_source,is_referred,boolean,null
fc_entdata_gold,cdm_dim,dim_data_source,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_data_source,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_data_source,Table,dim_data_source,
fc_entdata_gold,cdm_dim,dim_data_source,Created Time,Tue Apr 22 17:27:10 UTC 2025,
fc_entdata_gold,cdm_dim,dim_data_source,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_data_source,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_data_source,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_data_source,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_data_source,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_data_source,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,entry_mode_indicator_key,bigint,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,entry_mode_indicator_code,string,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,entry_mode_indicator_desc,string,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,data_src_key,int,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,eff_start_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,eff_end_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,is_current,int,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,ingest_time_stamp,timestamp,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,checksum,string,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,created_by,string,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,is_referred,string,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,scd_flag,string,null
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,Table,dim_entry_mode_indicator,
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,Created Time,Tue Sep 23 19:15:50 UTC 2025,
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_entry_mode_indicator,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_feetype,fee_type_key,int,null
fc_entdata_gold,cdm_dim,dim_feetype,fee_type_desc,string,null
fc_entdata_gold,cdm_dim,dim_feetype,fee_type_id,int,null
fc_entdata_gold,cdm_dim,dim_feetype,store_type,string,null
fc_entdata_gold,cdm_dim,dim_feetype,loadtime,string,null
fc_entdata_gold,cdm_dim,dim_feetype,start_date,date,null
fc_entdata_gold,cdm_dim,dim_feetype,end_date,date,null
fc_entdata_gold,cdm_dim,dim_feetype,is_current,int,null
fc_entdata_gold,cdm_dim,dim_feetype,data_src_key,int,null
fc_entdata_gold,cdm_dim,dim_feetype,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_feetype,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_feetype,created_by,string,null
fc_entdata_gold,cdm_dim,dim_feetype,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_feetype,is_referred,boolean,null
fc_entdata_gold,cdm_dim,dim_feetype,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_feetype,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_feetype,Table,dim_feetype,
fc_entdata_gold,cdm_dim,dim_feetype,Created Time,Tue Apr 22 17:27:10 UTC 2025,
fc_entdata_gold,cdm_dim,dim_feetype,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_feetype,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_feetype,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_feetype,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_feetype,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_feetype,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_finished_grade,FO_Prod_Key,bigint,null
fc_entdata_gold,cdm_dim,dim_finished_grade,FO_Prod_ID,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,FO_PumpGradeType,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,FO_FuelType,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,FO_FuelTypeDesc,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,FO_FuelTypeID,int,null
fc_entdata_gold,cdm_dim,dim_finished_grade,Allegro_Product,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,Allegro_Interface,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,Allegro_ProductType,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,Allegro_ProductClass,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,Allegro_FinancialProduct,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,RA_PrdctID,int,null
fc_entdata_gold,cdm_dim,dim_finished_grade,RA_PrdctNme,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,RA_PrdctNmeAbbv,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,RA_PrdctGrpID,int,null
fc_entdata_gold,cdm_dim,dim_finished_grade,RA_PrdctGrp,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,RA_PDIProductKey,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,RAPrdctSbTyp,string,null
fc_entdata_gold,cdm_dim,dim_finished_grade,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_finished_grade,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_finished_grade,Table,dim_finished_grade,
fc_entdata_gold,cdm_dim,dim_finished_grade,Created Time,Tue Apr 22 17:27:10 UTC 2025,
fc_entdata_gold,cdm_dim,dim_finished_grade,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_finished_grade,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_finished_grade,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_finished_grade,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_finished_grade,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_finished_grade,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_food_segment,PDI_Subgroup,string,null
fc_entdata_gold,cdm_dim,dim_food_segment,Segment,string,null
fc_entdata_gold,cdm_dim,dim_food_segment,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_food_segment,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_food_segment,Table,dim_food_segment,
fc_entdata_gold,cdm_dim,dim_food_segment,Created Time,Tue Apr 22 17:27:10 UTC 2025,
fc_entdata_gold,cdm_dim,dim_food_segment,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_food_segment,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_food_segment,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_food_segment,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_food_segment,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_food_segment,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,fuelopt_sk,bigint,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,prod_key,bigint,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,prod_id,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,pump_grade_type,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,fuel_type,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,fuel_type_desc,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,fuel_type_id,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,loadtime,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,start_date,date,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,end_date,date,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,is_current,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,data_src_key,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,created_by,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,is_referred,boolean,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,Table,dim_fuel_opt_finished_grade,
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,Created Time,Tue Apr 22 17:27:10 UTC 2025,
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_fuel_opt_finished_grade,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,fuelopt_sk,bigint,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,trmnl_id,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,trmnl_key,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,fuel_opt_terminal,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,tcn,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,latitude,"decimal(25,6)",null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,longitude,"decimal(25,6)",null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,trmnl_address_1,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,trmnl_city,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,trmnl_postal_code,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,ta_group_id,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,ta_group_name,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,tarea_num,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,pricing_market,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,pricing_market_id,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,tarea_name,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,city,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,state_name,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,term_num,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,term_name,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,pdi_num,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,rsm,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,transport_analyst,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,region_id,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,region,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,active,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,loadtime,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,start_date,date,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,end_date,date,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,is_current,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,data_src_key,int,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,created_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,updated_date,timestamp,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,created_by,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,updated_by,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,is_referred,boolean,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,Catalog,fc_entdata_gold,
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,Database,cdm_dim,
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,Table,dim_fuel_opt_terminal_info,
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,Created Time,Tue Sep 23 19:15:50 UTC 2025,
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,Last Access,UNKNOWN,
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,Created By,Spark ,
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,Type,FOREIGN,
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,Provider,databricks,
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,Owner,omry7478@retailer.com,
fc_entdata_gold,cdm_dim,dim_fuel_opt_terminal_info,Table Properties,[],
fc_entdata_gold,cdm_dim,dim_fuel_opt_vendor,fuelopt_sk,bigint,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_vendor,vend_id,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_vendor,vend_tax_id,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_vendor,vend_duns_id,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_vendor,vend_scac_id,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_vendor,vend_description,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_vendor,vend_alt_description,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_vendor,vend_address_1,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_vendor,vend_address_2,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_vendor,vend_city,string,null
fc_entdata_gold,cdm_dim,dim_fuel_opt_vendor,state_code,string,null
